ID,Insects,Crop,Soil,Category_of_Toxicant,Does_count,Number_of_Weeks_Used,Number_Weeks_does_not used,Season,Crop_status
4,1576,Food,clay,3,45,49,0,2,0
5,1576,Food,clay,3,50,47,0,1,0
,,,,,,,,,
,,,,,,,,,
1,1575,Food,clay,3,40,,0,2,2
2,1576,Food,silt,3,15,30,0,1,0
3,1576,Food,silt,3,20,,0,2,0
4,1575,Food,silt,3,25,50,0,2,0
,,,,,,,,,
1,1678,Food,clay,3,10,53,0,2,0
,,,,,,,,,
,,,,,,,,,
1,1678,Food,clay,3,15,46,0,1,2
2,1678,Food,silt,3,5,20,0,2,0
3,1678,Food,silt,3,20,48,0,3,0
4,1678,Food,silt,3,30,51,0,2,0
5,1678,Food,silt,3,40,42,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1678,Food,silt,3,60,46,0,2,2
,,,,,,,,,
1,1785,Food,clay,3,20,44,0,2,2
2,1785,Food,clay,3,20,48,0,3,2
3,1785,Food,silt,3,25,25,0,1,0
4,1785,Food,silt,3,40,47,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1785,Food,silt,3,40,44,0,2,2
2,1898,Food,clay,3,10,55,0,1,0
3,1898,Food,clay,3,25,55,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1898,Food,clay,3,20,51,0,3,2
2,1898,Food,clay,3,40,49,0,2,2
3,1898,Food,silt,3,5,22,0,3,0
4,1898,Food,silt,3,40,30,0,2,0
,,,,,,,,,
1,2015,Food,clay,3,40,50,0,2,2
2,2016,Food,silt,3,20,,0,2,0
3,2015,Food,silt,3,20,58,0,2,0
4,2016,Food,silt,3,25,39,0,3,0
5,2016,Food,silt,3,30,57,0,1,0
,,,,,,,,,
,,,,,,,,,
1,2139,Food,clay,3,25,50,0,2,0
2,2138,Food,clay,3,40,,0,1,0
,,,,,,,,,
1,2138,Food,clay,3,20,40,0,2,2
2,2139,Food,silt,3,20,39,0,2,0
3,2139,Food,silt,3,20,50,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2138,Food,silt,3,30,52,0,2,2
2,2139,Food,silt,3,50,,0,1,2
3,2267,Food,clay,3,25,60,0,2,0
,,,,,,,,,
1,2267,Food,silt,3,20,,0,2,0
2,2267,Food,silt,3,20,,0,3,0
3,2267,Food,silt,3,40,60,0,1,0
,,,,,,,,,
1,2267,Food,silt,3,30,47,0,2,2
2,2402,Food,clay,3,10,25,0,2,0
3,2401,Food,clay,3,10,60,0,3,0
4,2402,Food,clay,3,45,62,0,2,0
,,,,,,,,,
,,,,,,,,,
1,2401,Food,clay,3,20,55,0,1,2
2,2401,Food,silt,3,20,54,0,2,0
3,2401,Food,silt,3,30,,0,3,0
4,2401,Food,silt,3,40,,0,2,0
5,2402,Food,silt,3,45,41,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2402,Food,silt,3,20,50,0,2,2
2,2541,Food,clay,3,15,52,0,3,0
3,2541,Food,clay,3,40,54,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2541,Food,clay,3,40,49,0,3,2
2,2542,Food,clay,3,20,46,0,2,2
3,2688,Food,clay,3,5,54,0,1,0
4,2688,Food,clay,3,10,55,0,2,0
5,2688,Food,clay,3,10,64,0,1,0
6,2688,Food,clay,3,20,63,0,1,0
7,2688,Food,clay,3,25,59,0,3,0
8,2687,Food,clay,3,40,58,0,2,0
,,,,,,,,,
1,2688,Food,clay,3,20,55,0,3,2
2,2688,Food,silt,3,5,54,0,1,0
3,2688,Food,silt,3,10,30,0,1,0
4,2688,Food,silt,3,20,46,0,1,0
5,2688,Food,silt,3,30,52,0,1,0
,,,,,,,,,
1,2840,Food,silt,3,15,45,0,3,0
2,2840,Food,silt,3,20,59,0,2,0
,,,,,,,,,
1,2840,Food,silt,3,20,,0,2,2
2,2999,Food,clay,3,30,,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2999,Food,silt,3,40,60,0,1,2
2,3165,Food,clay,3,30,45,0,1,0
3,3165,Food,clay,3,30,54,0,2,0
4,3164,Food,silt,3,25,57,0,2,0
5,3337,Food,clay,3,40,64,0,1,0
6,3337,Food,silt,3,5,56,0,1,0
7,3337,Food,silt,3,5,57,0,2,0
8,3337,Food,silt,3,10,45,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,3702,Food,clay,3,20,63,0,2,0
,,,,,,,,,
1,3702,Food,silt,3,5,45,0,2,0
2,3702,Food,silt,3,5,58,0,2,0
3,3702,Food,silt,3,60,52,0,2,0
,,,,,,,,,
1,3895,Food,silt,3,5,,0,1,0
,,,,,,,,,
1,168,Feed,clay,3,5,15,0,1,0
2,168,Feed,clay,3,15,11,0,1,0
3,168,Feed,clay,3,40,11,0,1,0
4,188,Feed,clay,3,10,16,0,2,0
5,188,Feed,silt,3,25,21,0,2,0
6,188,Feed,silt,3,30,,0,2,0
7,188,Feed,silt,3,50,21,0,1,0
8,209,Feed,clay,3,20,5,0,2,0
9,209,Feed,clay,3,25,22,0,2,0
10,209,Feed,clay,3,60,22,0,1,0
11,209,Feed,clay,3,70,,0,2,0
12,209,Feed,silt,3,20,25,0,2,0
13,209,Feed,silt,3,25,24,0,2,0
14,209,Feed,silt,3,25,25,0,1,0
15,209,Feed,silt,3,40,19,0,2,0
16,209,Feed,silt,3,40,25,0,1,0
17,232,Feed,clay,3,5,18,0,2,0
18,231,Feed,clay,3,10,25,0,2,0
19,232,Feed,clay,3,25,,0,3,0
20,232,Feed,clay,3,25,25,0,2,0
21,232,Feed,clay,3,30,,0,3,0
22,232,Feed,silt,3,20,18,0,1,0
23,232,Feed,silt,3,20,23,0,1,0
24,232,Feed,silt,3,25,23,0,1,0
25,256,Feed,clay,3,10,18,0,1,0
26,256,Feed,silt,3,5,13,0,3,0
27,257,Feed,silt,3,15,12,0,2,0
28,257,Feed,silt,3,25,14,0,2,0
29,257,Feed,silt,3,50,23,0,2,0
30,283,Feed,clay,3,20,26,0,2,0
31,283,Feed,clay,3,30,21,0,2,0
32,283,Feed,silt,3,45,25,0,1,0
33,283,Feed,silt,3,60,24,0,2,0
34,312,Feed,clay,3,30,25,0,2,0
,,,,,,,,,
1,311,Feed,silt,3,10,7,0,1,0
2,311,Feed,silt,3,15,17,0,2,0
3,312,Feed,silt,3,30,17,0,2,0
4,342,Feed,clay,3,15,,0,1,0
5,342,Feed,clay,3,30,,0,3,0
6,342,Feed,silt,3,35,27,0,1,0
7,342,Feed,silt,3,20,25,0,2,2
8,375,Feed,clay,3,10,10,0,3,0
9,375,Feed,clay,3,15,14,0,2,0
10,375,Feed,silt,3,5,12,0,2,0
11,375,Feed,silt,3,25,20,0,2,0
12,375,Feed,silt,3,40,22,0,1,0
,,,,,,,,,
1,410,Feed,clay,3,5,7,0,2,0
2,411,Feed,clay,3,15,10,0,3,0
3,411,Feed,clay,3,20,13,0,3,0
4,410,Feed,clay,3,25,32,0,3,0
5,411,Feed,clay,3,30,9,0,2,0
6,410,Feed,clay,3,30,21,0,2,0
7,410,Feed,clay,3,35,27,0,1,0
8,410,Feed,clay,3,40,19,0,2,0
9,411,Feed,clay,3,40,20,0,2,0
,,,,,,,,,
,,,,,,,,,
1,410,Feed,silt,3,15,6,0,2,0
2,410,Feed,silt,3,50,25,0,2,0
,,,,,,,,,
1,448,Feed,clay,3,10,16,0,3,0
2,448,Feed,clay,3,15,31,0,1,0
,,,,,,,,,
,,,,,,,,,
1,448,Feed,silt,3,10,25,0,1,0
2,448,Feed,silt,3,10,32,0,1,0
3,448,Feed,silt,3,20,18,0,3,0
4,448,Feed,silt,3,35,33,0,2,0
,,,,,,,,,
1,488,Feed,clay,3,15,23,0,2,0
2,488,Feed,clay,3,35,31,0,2,0
3,488,Feed,clay,3,40,17,0,1,0
4,488,Feed,silt,3,20,13,0,2,0
5,488,Feed,silt,3,20,20,0,1,0
6,488,Feed,silt,3,30,19,0,1,0
7,488,Feed,silt,3,30,30,0,2,0
8,488,Feed,silt,3,50,34,0,2,0
9,531,Feed,clay,3,20,7,0,1,0
10,531,Feed,clay,3,20,35,0,1,0
11,531,Feed,clay,3,20,37,0,2,0
12,531,Feed,clay,3,20,23,0,2,2
13,531,Feed,silt,3,20,,0,2,0
14,531,Feed,silt,3,20,19,0,2,0
15,577,Feed,clay,3,10,,0,1,0
16,577,Feed,clay,3,25,,0,2,0
17,577,Feed,clay,3,25,34,0,1,0
18,625,Feed,clay,3,10,18,0,2,0
,,,,,,,,,
1,625,Feed,silt,3,10,27,0,2,0
2,625,Feed,silt,3,15,27,0,2,0
3,625,Feed,silt,3,40,22,0,2,0
4,677,Feed,clay,3,15,37,0,2,0
5,677,Feed,clay,3,15,38,0,1,0
6,677,Feed,clay,3,20,17,0,2,0
7,677,Feed,clay,3,25,,0,3,0
8,677,Feed,clay,3,30,39,0,3,0
9,677,Feed,clay,3,30,40,0,2,0
10,677,Feed,silt,3,10,21,0,1,0
11,677,Feed,silt,3,10,30,0,2,0
12,677,Feed,silt,3,20,,0,2,0
13,677,Feed,silt,3,20,14,0,1,0
14,677,Feed,silt,3,20,39,0,1,0
15,732,Feed,clay,3,15,28,0,1,0
16,731,Feed,clay,3,25,,0,3,0
17,732,Feed,clay,3,35,28,0,1,0
18,732,Feed,clay,3,50,32,0,1,0
19,732,Feed,clay,3,50,36,0,3,0
,,,,,,,,,
1,731,Feed,silt,3,5,35,0,1,0
2,732,Feed,silt,3,5,39,0,2,0
3,732,Feed,silt,3,10,7,0,1,0
4,731,Feed,silt,3,15,24,0,2,0
5,732,Feed,silt,3,20,27,0,3,0
6,731,Feed,silt,3,25,29,0,1,0
7,731,Feed,silt,3,35,34,0,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,789,Feed,clay,3,15,15,0,1,0
2,790,Feed,clay,3,35,35,0,2,0
3,790,Feed,clay,3,40,10,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,789,Feed,silt,3,30,13,0,2,0
2,790,Feed,silt,3,35,,0,2,0
3,851,Feed,clay,3,5,,0,2,0
4,851,Feed,clay,3,20,5,0,2,0
5,851,Feed,clay,3,20,28,0,2,0
6,851,Feed,clay,3,30,33,0,1,0
7,851,Feed,clay,3,60,35,0,2,0
,,,,,,,,,
,,,,,,,,,
1,851,Feed,silt,3,20,18,0,2,0
2,851,Feed,silt,3,20,35,0,2,0
3,851,Feed,silt,3,35,30,0,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,916,Feed,clay,3,10,17,0,2,0
2,915,Feed,clay,3,10,27,0,2,0
3,916,Feed,clay,3,10,33,0,1,0
4,916,Feed,clay,3,15,35,0,1,0
5,915,Feed,clay,3,30,,0,2,0
6,916,Feed,clay,3,30,36,0,2,0
,,,,,,,,,
1,915,Feed,silt,3,5,30,0,2,0
2,915,Feed,silt,3,5,,0,3,0
3,915,Feed,silt,3,10,,0,2,0
4,915,Feed,silt,3,20,25,0,2,0
,,,,,,,,,
1,984,Feed,clay,3,30,33,0,1,0
2,984,Feed,clay,3,40,33,0,1,0
,,,,,,,,,
,,,,,,,,,
1,984,Feed,silt,3,5,26,0,2,0
2,984,Feed,silt,3,10,33,0,2,0
3,984,Feed,silt,3,15,36,0,2,2
4,1056,Feed,clay,3,5,,0,3,0
5,1056,Feed,clay,3,30,31,0,2,0
6,1056,Feed,clay,3,30,32,0,1,0
7,1056,Feed,clay,3,40,27,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1056,Feed,silt,3,5,32,0,2,0
2,1056,Feed,silt,3,10,34,0,2,0
3,1056,Feed,silt,3,20,16,0,2,0
4,1056,Feed,silt,3,20,30,0,2,0
5,1056,Feed,silt,3,25,33,0,2,0
6,1056,Feed,silt,3,35,39,0,2,0
7,1056,Feed,silt,3,50,42,0,1,0
,,,,,,,,,
1,1056,Feed,silt,3,25,42,0,2,2
2,1132,Feed,clay,3,15,43,0,3,0
3,1132,Feed,clay,3,40,23,0,2,0
,,,,,,,,,
1,1132,Feed,clay,3,30,,0,1,2
2,1132,Feed,silt,3,5,35,0,3,0
3,1132,Feed,silt,3,25,23,0,1,0
4,1132,Feed,silt,3,30,29,0,3,0
5,1132,Feed,silt,3,30,35,0,3,0
,,,,,,,,,
1,1212,Feed,clay,3,10,45,0,2,0
2,1212,Feed,clay,3,40,30,0,1,0
,,,,,,,,,
,,,,,,,,,
1,1212,Feed,silt,3,5,23,0,2,0
2,1212,Feed,silt,3,15,41,0,2,0
3,1212,Feed,silt,3,35,,0,1,0
4,1212,Feed,silt,3,40,20,0,3,0
,,,,,,,,,
,,,,,,,,,
1,1296,Feed,clay,3,20,41,0,2,0
,,,,,,,,,
1,1297,Feed,clay,3,20,40,0,1,2
2,1296,Feed,silt,3,30,41,0,2,0
3,1296,Feed,silt,3,35,30,0,3,0
,,,,,,,,,
1,1296,Feed,silt,3,20,,0,2,2
2,1385,Feed,clay,3,10,32,0,2,0
3,1385,Feed,clay,3,40,44,0,1,0
4,1385,Feed,clay,3,55,,0,3,0
,,,,,,,,,
1,1385,Feed,clay,3,10,41,0,2,2
2,1385,Feed,silt,3,15,36,0,1,0
3,1385,Feed,silt,3,15,46,0,3,0
4,1385,Feed,silt,3,20,30,0,2,0
5,1385,Feed,silt,3,25,41,0,3,0
,,,,,,,,,
1,1478,Feed,clay,3,5,25,0,2,0
2,1478,Feed,clay,3,5,40,0,2,0
3,1478,Feed,clay,3,15,35,0,1,0
4,1478,Feed,clay,3,15,38,0,1,0
5,1478,Feed,clay,3,15,40,0,2,0
6,1478,Feed,clay,3,20,10,0,3,0
7,1478,Feed,clay,3,20,47,0,3,0
8,1478,Feed,clay,3,25,46,0,3,0
9,1478,Feed,clay,3,30,42,0,1,0
10,1478,Feed,clay,3,30,47,0,2,0
11,1478,Feed,clay,3,30,52,0,2,0
12,1478,Feed,clay,3,40,34,0,2,0
,,,,,,,,,
1,1478,Feed,silt,3,10,31,0,3,0
2,1478,Feed,silt,3,10,43,0,2,0
3,1478,Feed,silt,3,20,39,0,2,0
4,1478,Feed,silt,3,20,,0,1,0
5,1478,Feed,silt,3,20,10,0,1,2
6,1576,Feed,clay,3,30,41,0,2,0
7,1576,Feed,clay,3,40,,0,2,0
8,1576,Feed,silt,3,15,35,0,2,0
9,1575,Feed,silt,3,20,23,0,2,0
10,1576,Feed,silt,3,25,38,0,3,0
11,1575,Feed,silt,3,30,42,0,3,0
12,1576,Feed,silt,3,40,,0,2,0
13,1678,Feed,clay,3,5,20,0,3,0
14,1678,Feed,clay,3,5,49,0,1,0
15,1678,Feed,clay,3,20,41,0,2,0
16,1678,Feed,clay,3,30,45,0,3,0
17,1678,Feed,clay,3,35,30,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1678,Feed,clay,3,20,46,0,2,2
2,1678,Feed,silt,3,5,46,0,1,0
3,1678,Feed,silt,3,10,15,0,2,0
4,1678,Feed,silt,3,20,,0,2,0
5,1678,Feed,silt,3,20,49,0,3,0
,,,,,,,,,
,,,,,,,,,
1,1785,Feed,clay,3,10,32,0,3,0
2,1785,Feed,clay,3,20,55,0,1,0
3,1785,Feed,clay,3,30,13,0,2,0
4,1785,Feed,clay,3,30,54,0,3,0
5,1785,Feed,clay,3,40,43,0,2,0
6,1786,Feed,clay,3,50,49,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1785,Feed,silt,3,10,44,0,2,0
2,1785,Feed,silt,3,40,49,0,2,0
,,,,,,,,,
1,1898,Feed,clay,3,5,,0,2,0
2,1898,Feed,clay,3,15,50,0,3,0
3,1898,Feed,clay,3,20,,0,3,0
4,1898,Feed,clay,3,30,41,0,1,0
5,1898,Feed,clay,3,30,49,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,1898,Feed,silt,3,20,46,0,3,2
2,1898,Feed,silt,3,30,20,0,1,2
3,2016,Feed,clay,3,5,,0,2,0
4,2016,Feed,clay,3,15,45,0,2,0
5,2016,Feed,clay,3,30,,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2016,Feed,silt,3,15,37,0,3,0
2,2016,Feed,silt,3,25,,0,3,0
,,,,,,,,,
1,2138,Feed,clay,3,10,33,0,1,0
2,2139,Feed,clay,3,10,50,0,1,0
3,2139,Feed,clay,3,25,48,0,2,0
4,2138,Feed,clay,3,40,54,0,1,0
,,,,,,,,,
,,,,,,,,,
1,2138,Feed,silt,3,5,35,0,3,0
2,2139,Feed,silt,3,30,54,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2138,Feed,silt,3,15,44,0,1,2
2,2267,Feed,clay,3,5,28,0,2,0
3,2267,Feed,clay,3,15,50,0,2,0
4,2267,Feed,clay,3,15,51,0,1,0
5,2267,Feed,clay,3,20,26,0,2,0
6,2267,Feed,clay,3,25,50,0,1,0
7,2267,Feed,clay,3,30,48,0,3,0
,,,,,,,,,
,,,,,,,,,
1,2267,Feed,clay,3,10,55,0,2,2
2,2267,Feed,silt,3,15,,0,3,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2267,Feed,silt,3,30,35,0,1,2
,,,,,,,,,
,,,,,,,,,
1,2401,Feed,silt,3,10,55,0,1,0
2,2401,Feed,silt,3,20,32,0,2,0
3,2401,Feed,silt,3,40,52,0,3,0
4,2542,Feed,clay,3,10,61,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,2542,Feed,silt,3,5,55,0,1,0
2,2542,Feed,silt,3,10,23,0,2,0
3,2541,Feed,silt,3,10,30,0,1,0
4,2542,Feed,silt,3,15,55,0,2,0
5,2541,Feed,silt,3,20,46,0,2,0
6,2688,Feed,clay,3,30,30,0,1,0
7,2688,Feed,silt,3,30,47,0,2,0
8,2688,Feed,silt,3,30,54,0,2,0
,,,,,,,,,
,,,,,,,,,
1,2840,Feed,clay,3,30,54,0,2,0
2,2840,Feed,clay,3,40,50,0,1,0
3,2840,Feed,silt,3,5,25,0,3,0
4,2840,Feed,silt,3,5,56,0,2,0
5,2999,Feed,clay,3,5,,0,2,0
6,2999,Feed,clay,3,10,56,0,1,0
7,3164,Feed,clay,3,10,50,0,2,0
8,3164,Feed,clay,3,30,46,0,2,0
9,3165,Feed,clay,3,30,56,0,2,0
10,3164,Feed,silt,3,10,56,0,1,0
,,,,,,,,,
1,3336,Feed,clay,3,20,36,0,2,0
2,3337,Feed,clay,3,20,40,0,2,0
,,,,,,,,,
1,3337,Feed,silt,3,15,56,0,2,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,3516,Feed,silt,3,10,43,0,1,0
,,,,,,,,,
1,3702,Feed,silt,3,10,53,0,2,0
,,,,,,,,,
1,151,Food,clay,2,20,11,1,1,0
2,168,Food,clay,2,35,22,1,2,0
3,188,Food,clay,2,30,17,4,1,0
4,232,Food,clay,2,30,12,8,2,0
5,232,Food,clay,2,30,21,1,2,0
6,232,Food,clay,2,40,18,5,2,0
7,256,Food,clay,2,5,20,4,2,0
8,256,Food,clay,2,15,,6,3,0
9,256,Food,clay,2,30,15,7,2,0
10,256,Food,clay,2,40,16,7,3,0
11,256,Food,clay,2,40,22,3,3,0
12,311,Food,clay,2,25,20,7,1,0
13,312,Food,clay,2,60,14,9,1,0
14,342,Food,clay,2,40,14,11,1,0
15,342,Food,clay,2,75,18,0,2,0
,,,,,,,,,
1,375,Food,clay,2,15,15,13,2,0
2,375,Food,clay,2,20,19,8,3,0
3,410,Food,clay,2,10,15,12,3,0
4,410,Food,clay,2,15,29,0,2,0
5,410,Food,clay,2,20,19,15,2,0
6,410,Food,clay,2,40,25,4,2,0
7,410,Food,clay,2,40,26,3,3,0
8,448,Food,clay,2,15,28,2,2,0
9,448,Food,clay,2,20,22,3,1,0
10,448,Food,clay,2,20,,6,2,0
11,448,Food,clay,2,40,20,4,1,0
12,448,Food,clay,2,40,,2,3,0
13,448,Food,clay,2,45,,6,3,0
14,488,Food,clay,2,20,15,6,1,0
15,488,Food,clay,2,25,20,11,1,0
16,488,Food,clay,2,30,18,11,2,0
17,488,Food,clay,2,40,20,7,3,0
18,488,Food,clay,2,40,20,12,1,0
19,489,Food,clay,2,40,22,2,2,0
20,489,Food,clay,2,40,30,1,1,0
21,489,Food,clay,2,40,33,0,3,0
22,488,Food,clay,2,50,,12,3,0
23,488,Food,clay,2,60,8,15,3,0
24,531,Food,clay,2,20,20,12,1,0
25,531,Food,clay,2,15,7,15,2,0
26,531,Food,clay,2,15,15,15,1,0
27,531,Food,clay,2,15,,18,2,0
28,531,Food,clay,2,15,27,8,2,0
29,531,Food,clay,2,20,21,11,3,0
30,531,Food,clay,2,25,12,17,1,0
31,531,Food,clay,2,30,15,13,1,0
32,531,Food,clay,2,30,,13,1,0
33,531,Food,clay,2,30,17,17,1,0
34,531,Food,clay,2,30,,8,1,0
35,531,Food,clay,2,30,31,1,2,0
36,531,Food,clay,2,30,32,1,2,0
37,531,Food,clay,2,40,14,12,3,0
38,531,Food,clay,2,40,19,6,2,0
39,531,Food,clay,2,40,20,15,2,0
40,531,Food,clay,2,40,26,1,1,0
41,531,Food,clay,2,50,32,0,1,0
42,531,Food,clay,2,60,15,15,2,0
43,531,Food,clay,2,60,22,11,1,0
44,531,Food,clay,2,60,23,12,3,0
45,577,Food,clay,2,40,20,8,2,0
46,577,Food,clay,2,10,30,3,2,0
47,577,Food,clay,2,15,17,17,1,0
48,577,Food,clay,2,20,22,11,2,0
49,577,Food,clay,2,20,33,0,3,0
50,577,Food,clay,2,25,23,10,1,0
51,577,Food,clay,2,30,29,5,3,0
52,577,Food,clay,2,40,15,19,2,0
53,577,Food,clay,2,40,,10,2,0
54,577,Food,clay,2,40,23,8,2,0
55,577,Food,clay,2,40,31,2,1,0
56,577,Food,clay,2,40,33,1,2,0
57,577,Food,clay,2,45,,10,1,0
58,625,Food,clay,2,20,24,2,2,0
59,626,Food,clay,2,20,27,3,2,0
60,626,Food,clay,2,20,32,0,2,0
61,625,Food,clay,2,25,16,17,2,0
62,626,Food,clay,2,25,18,12,1,0
63,625,Food,clay,2,30,30,2,1,0
64,626,Food,clay,2,35,22,12,2,0
65,626,Food,clay,2,35,33,0,2,0
66,625,Food,clay,2,40,26,1,2,0
,,,,,,,,,
,,,,,,,,,
1,677,Food,clay,2,20,21,15,3,0
2,677,Food,clay,2,5,22,13,2,0
3,677,Food,clay,2,20,20,11,1,0
4,677,Food,clay,2,20,33,6,1,0
5,677,Food,clay,2,20,,2,1,0
6,677,Food,clay,2,30,30,1,1,0
7,677,Food,clay,2,40,20,12,1,0
8,677,Food,clay,2,40,23,12,3,0
9,677,Food,clay,2,40,24,10,1,0
10,677,Food,clay,2,60,20,15,1,0
11,677,Food,clay,2,60,34,2,2,0
12,677,Food,clay,2,80,13,10,2,0
,,,,,,,,,
1,732,Food,clay,2,10,10,10,1,0
2,731,Food,clay,2,10,10,20,3,0
3,732,Food,clay,2,10,17,21,2,0
4,731,Food,clay,2,15,30,8,2,0
5,732,Food,clay,2,15,31,12,2,0
6,732,Food,clay,2,20,7,17,1,0
7,732,Food,clay,2,20,25,3,1,0
8,731,Food,clay,2,20,,2,2,0
9,731,Food,clay,2,20,34,2,3,0
10,732,Food,clay,2,20,35,5,2,0
11,731,Food,clay,2,30,24,14,2,0
12,732,Food,clay,2,30,,10,2,0
13,732,Food,clay,2,40,21,14,2,0
14,731,Food,clay,2,40,27,6,2,0
15,732,Food,clay,2,40,28,8,2,0
16,731,Food,clay,2,40,,12,2,0
17,732,Food,clay,2,40,38,2,3,0
18,731,Food,clay,2,60,20,12,2,0
19,732,Food,clay,2,60,30,6,2,0
20,732,Food,clay,2,60,34,5,2,0
21,732,Food,clay,2,60,34,6,1,0
22,789,Food,clay,2,40,,13,1,0
23,790,Food,clay,2,15,15,16,2,0
24,789,Food,clay,2,20,,19,1,0
25,789,Food,clay,2,20,16,19,1,0
26,790,Food,clay,2,20,25,8,2,0
27,789,Food,clay,2,20,26,8,2,0
28,789,Food,clay,2,20,36,3,2,0
29,789,Food,clay,2,25,33,2,2,0
30,789,Food,clay,2,30,20,18,1,0
31,790,Food,clay,2,30,23,16,2,0
32,789,Food,clay,2,40,12,21,2,0
33,790,Food,clay,2,40,16,18,1,0
34,789,Food,clay,2,40,19,16,3,0
35,790,Food,clay,2,60,16,20,1,0
36,789,Food,clay,2,60,27,15,3,0
37,789,Food,clay,2,60,37,4,1,0
38,789,Food,clay,2,80,18,19,1,0
39,850,Food,clay,2,20,28,6,2,0
40,850,Food,clay,2,50,30,6,2,0
41,850,Food,clay,2,10,30,6,2,0
42,851,Food,clay,2,10,35,9,1,0
43,851,Food,clay,2,20,14,24,2,0
44,851,Food,clay,2,20,27,6,2,0
45,851,Food,clay,2,25,18,14,2,0
46,851,Food,clay,2,30,20,24,3,0
47,851,Food,clay,2,30,,13,2,0
48,851,Food,clay,2,40,10,24,1,0
49,851,Food,clay,2,40,17,20,2,0
50,850,Food,clay,2,40,25,13,2,0
51,851,Food,clay,2,60,10,1,1,0
52,851,Food,clay,2,60,35,5,1,0
,,,,,,,,,
1,915,Food,clay,2,5,16,21,1,0
2,915,Food,clay,2,10,10,21,1,0
3,915,Food,clay,2,10,22,18,2,0
4,916,Food,clay,2,15,,23,2,0
5,915,Food,clay,2,15,25,12,2,0
6,915,Food,clay,2,20,16,25,1,0
7,915,Food,clay,2,20,37,4,1,0
8,916,Food,clay,2,20,38,3,2,0
9,915,Food,clay,2,25,,20,3,0
10,916,Food,clay,2,25,32,5,2,0
11,915,Food,clay,2,30,20,9,2,0
12,916,Food,clay,2,30,21,11,2,0
13,915,Food,clay,2,30,31,10,2,0
14,915,Food,clay,2,30,37,1,3,0
15,915,Food,clay,2,35,28,15,3,0
16,916,Food,clay,2,40,13,20,3,0
17,915,Food,clay,2,40,20,14,3,0
18,915,Food,clay,2,40,27,11,3,0
19,916,Food,clay,2,40,32,3,2,0
20,916,Food,clay,2,50,22,16,3,0
21,916,Food,clay,2,50,34,5,3,0
22,916,Food,clay,2,70,37,3,2,0
,,,,,,,,,
1,915,Food,clay,2,30,15,20,2,2
2,984,Food,clay,2,60,,11,2,0
3,984,Food,clay,2,5,27,9,2,0
4,984,Food,clay,2,10,15,23,1,0
5,984,Food,clay,2,10,16,22,2,0
6,984,Food,clay,2,10,23,18,1,0
7,984,Food,clay,2,10,30,3,2,0
8,984,Food,clay,2,15,40,2,2,0
9,984,Food,clay,2,20,10,26,1,0
10,984,Food,clay,2,20,22,14,3,0
11,984,Food,clay,2,20,23,12,2,0
12,984,Food,clay,2,20,29,12,1,0
13,984,Food,clay,2,20,32,2,1,0
14,984,Food,clay,2,20,32,8,3,0
15,984,Food,clay,2,20,,1,1,0
16,984,Food,clay,2,30,25,13,2,0
17,984,Food,clay,2,40,,16,2,0
18,984,Food,clay,2,40,27,18,1,0
19,984,Food,clay,2,50,,10,1,0
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1,984,Food,clay,2,40,33,7,2,2
2,1056,Food,clay,2,5,12,27,2,0
3,1056,Food,clay,2,5,20,9,2,0
4,1056,Food,clay,2,10,10,0,2,0
5,1056,Food,clay,2,10,,15,1,0
6,1056,Food,clay,2,20,22,18,1,0
7,1056,Food,clay,2,20,28,14,2,0
8,1056,Food,clay,2,20,36,7,3,0
9,1056,Food,clay,2,20,42,1,3,0
10,1056,Food,clay,2,30,22,16,1,0
11,1056,Food,clay,2,30,23,11,2,0
12,1056,Food,clay,2,30,38,0,3,0
13,1056,Food,clay,2,30,39,3,1,0
